EX	EM	
nm	nm	
		Z of Processed Data: RM
385	402.941	436.473151683937
385	404.587	496.781700107775
385	406.233	555.455409933843
385	407.88	611.57397945509
385	409.527	664.151024632387
385	411.175	723.115508224232
385	412.824	786.305430212631
385	414.473	855.223348987366
385	416.122	910.393323919611
385	417.772	983.916689390863
385	419.422	1066.6764543259
385	421.073	1111.41357459823
385	422.724	1192.30560850307
385	424.376	1253.88987785766
385	426.028	1316.29021345966
385	427.681	1381.57574948548
385	429.334	1459.59882176453
385	430.987	1533.07838793123
385	432.641	1615.64549894007
385	434.295	1676.52201170529
385	435.95	1755.43717994849
385	437.606	1804.26584542735
385	439.261	1891.9070809388
385	440.918	1937.32206156935
385	442.574	1957.18220568486
385	444.231	2046.34329550341
385	445.889	2080.6279393418
385	447.547	2158.46133122635
385	449.205	2166.76709726126
385	450.864	2212.86797253542
385	452.523	2245.37206708848
385	454.182	2286.13260003858
385	455.842	2292.84541478075
385	457.503	2325.03437614339
385	459.164	2367.98480611676
385	460.825	2395.5170502405
385	462.487	2390.4831509716
385	464.149	2396.666043808
385	465.811	2414.69078934279
385	467.474	2425.17496620927
385	469.137	2422.60941500557
385	470.801	2416.40780967158
385	472.465	2409.5387517253
385	474.13	2384.7108904713
385	475.794	2409.89195277188
385	477.46	2382.3572723959
385	479.125	2368.17082620144
385	480.791	2366.82927885388
385	482.458	2357.3043364491
385	484.124	2354.67896634394
385	485.792	2315.58357149668
385	487.459	2311.86677366821
385	489.127	2317.24293063461
385	490.795	2272.43210377883
385	492.464	2253.73511617585
385	494.133	2242.25969694031
385	495.802	2195.14771063635
385	497.472	2121.26364212092
385	499.142	2076.8419721665
385	500.812	2037.0094809502
385	502.483	2012.19359234638
385	504.154	1985.46711093113
385	505.825	1945.86936432638
385	507.497	1874.9154899945
385	509.169	1833.98662812114
385	510.842	1797.48063130447
385	512.514	1770.98356730314
385	514.187	1728.96916131668
385	515.861	1719.2516427668
385	517.535	1704.35841634356
385	519.209	1677.16140401595
385	520.883	1671.72753447668
385	522.558	1643.54335681819
385	524.233	1594.48544618183
385	525.908	1570.05769367672
385	527.584	1510.91063588105
385	529.26	1464.20941297997
385	530.936	1424.10251275418
385	532.613	1379.37631169935
385	534.29	1334.04518795833
385	535.967	1305.50961475988
385	537.644	1273.71645419121
385	539.322	1256.32664491625
385	541	1233.54544323516
385	542.678	1225.09279919484
385	544.357	1196.45631185952
385	546.036	1178.24222718403
385	547.715	1142.2907411992
385	549.395	1129.32304469385
385	551.074	1092.96396802474
385	552.754	1063.725063739
385	554.435	1018.78922120223
385	556.115	996.812265772725
385	557.796	963.982954729153
385	559.477	927.27931846153
385	561.159	904.311150718447
385	562.84	878.86836830152
385	564.522	844.119305437379
385	566.204	824.081384429602
385	567.886	797.940248607957
385	569.569	792.944711837996
385	571.252	791.037975600221
385	572.935	772.695271195303
385	574.618	723.656523485106
385	576.302	716.976805666255
385	577.986	695.05371810936
385	579.67	666.48841218376
385	581.354	643.30010959076
385	583.038	623.603685543637
385	584.723	585.363773901651
385	586.408	573.105624346632
385	588.093	566.115637987232
385	589.778	526.494315260656
385	591.464	528.994384050383
385	593.15	510.819351625624
385	594.835	501.588295202016
385	596.522	469.030405667384
385	598.208	473.50840197555
385	599.894	454.408520172004
385	601.581	447.775015721583
385	603.268	434.825063749205
385	604.955	436.045124136988
385	606.643	417.36172295175
385	608.33	402.573327847451
385	610.018	382.071353441884
385	611.705	368.853419384488
385	613.394	366.064748472736
385	615.082	352.967455442191
385	616.77	345.878068086207
385	618.459	312.231953638855
385	620.147	383.424343173927
380	211.124	0
380	212.698	0
380	214.273	0
380	215.848	0
380	217.424	0
380	219.001	0
380	220.579	0
380	222.157	0
380	223.736	0
380	225.315	0
380	226.896	0
380	228.477	0
380	230.058	0
380	231.641	0
380	233.224	0
380	234.808	0
380	236.392	0
380	237.977	0
380	239.563	0
380	241.15	0
380	242.737	0
380	244.325	0
380	245.913	0
380	247.503	0
380	249.093	0
380	250.683	0
380	252.274	0
380	253.866	0
380	255.459	0
380	257.052	0
380	258.646	0
380	260.241	0
380	261.836	0
380	263.432	0
380	265.028	0
380	266.625	0
380	268.223	0
380	269.822	0
380	271.421	0
380	273.021	0
380	274.621	0
380	276.222	0
380	277.824	0
380	279.426	0
380	281.029	0
380	282.633	0
380	284.237	0
380	285.842	0
380	287.448	0
380	289.054	0
380	290.661	0
380	292.268	0
380	293.876	0
380	295.485	0
380	297.094	0
380	298.704	0
380	300.315	0
380	301.926	0
380	303.538	0
380	305.15	0
380	306.763	0
380	308.377	0
380	309.991	0
380	311.606	0
380	313.221	0
380	314.837	0
380	316.454	0
380	318.071	0
380	319.689	0
380	321.307	0
380	322.926	0
380	324.546	0
380	326.166	0
380	327.787	0
380	329.408	0
380	331.03	0
380	332.653	0
380	334.276	0
380	335.9	0
380	337.524	0
380	339.149	0
380	340.774	0
380	342.4	0
380	344.026	0
380	345.653	0
380	347.281	0
380	348.909	0
380	350.538	0
380	352.167	0
380	353.797	0
380	355.428	0
380	357.059	0
380	358.69	0
380	360.322	0
380	361.955	0
380	363.588	0
380	365.222	0
380	366.856	0
380	368.491	0
380	370.126	0
380	371.762	0
380	373.398	0
380	375.035	0
380	376.672	0
380	378.31	0
380	379.949	0
380	381.588	0
380	383.227	0
380	384.867	0
380	386.508	0
380	388.149	0
380	389.79	0
380	391.432	254.85702040303
380	393.075	284.755675088162
380	394.718	357.408810793625
380	396.361	404.44709487672
380	398.005	431.569026593862
380	399.65	499.228565306021
380	401.295	557.63374181365
380	402.941	620.020920465587
380	404.587	676.514817173372
380	406.233	749.221480309717
380	407.88	821.930009392691
380	409.527	880.040516709711
380	411.175	951.958047719142
380	412.824	1019.58719151684
380	414.473	1134.06616584439
380	416.122	1164.58145998354
380	417.772	1243.92551682316
380	419.422	1322.4463616537
380	421.073	1400.41719061634
380	422.724	1457.58974394847
380	424.376	1533.99478265451
380	426.028	1603.52615335275
380	427.681	1662.03780838347
380	429.334	1759.48592657248
380	430.987	1830.82608442366
380	432.641	1886.47594339829
380	434.295	1944.2652089422
380	435.95	2028.37008515528
380	437.606	2071.42597267638
380	439.261	2181.73927780126
380	440.918	2226.13290167877
380	442.574	2283.14190819792
380	444.231	2327.30826956373
380	445.889	2361.46179220221
380	447.547	2432.87380410731
380	449.205	2444.6164537988
380	450.864	2494.45346841993
380	452.523	2511.29072721049
380	454.182	2539.46371261999
380	455.842	2561.74830181472
380	457.503	2580.76824105863
380	459.164	2581.19877519541
380	460.825	2607.12336742444
380	462.487	2616.06004351374
380	464.149	2631.80231105418
380	465.811	2639.46870043909
380	467.474	2635.37025953818
380	469.137	2602.22683405956
380	470.801	2600.57197107975
380	472.465	2601.93694994545
380	474.13	2578.90740277928
380	475.794	2567.426719915
380	477.46	2573.17583466875
380	479.125	2535.28461849594
380	480.791	2540.34497301003
380	482.458	2501.68546320029
380	484.124	2499.59130528566
380	485.792	2491.19671162958
380	487.459	2469.29251264707
380	489.127	2452.71962641601
380	490.795	2418.82682847273
380	492.464	2372.82324793415
380	494.133	2362.62598148934
380	495.802	2321.57461081957
380	497.472	2262.31728596122
380	499.142	2200.00264755114
380	500.812	2135.91305355536
380	502.483	2102.09574018398
380	504.154	2045.16557269082
380	505.825	2015.72284511234
380	507.497	1972.87043255628
380	509.169	1919.49388116792
380	510.842	1875.57036756525
380	512.514	1830.28647453662
380	514.187	1804.5890087442
380	515.861	1795.54379536168
380	517.535	1756.10030527411
380	519.209	1742.31204920828
380	520.883	1735.2006575573
380	522.558	1685.0691262525
380	524.233	1659.13050057205
380	525.908	1604.19239853432
380	527.584	1562.55508439368
380	529.26	1516.30330254798
380	530.936	1455.34927334297
380	532.613	1423.01583696733
380	534.29	1388.51221686109
380	535.967	1345.36387130445
380	537.644	1302.21162963159
380	539.322	1286.27260121481
380	541	1257.27360620388
380	542.678	1256.21138359791
380	544.357	1227.16074017164
380	546.036	1215.77142695767
380	547.715	1187.96751520259
380	549.395	1157.70408359927
380	551.074	1123.21386722181
380	552.754	1084.37773396029
380	554.435	1051.11145255335
380	556.115	1013.01884044455
380	557.796	983.413798139084
380	559.477	955.327507721648
380	561.159	923.566708045287
380	562.84	895.072168994078
380	564.522	880.924627333068
380	566.204	841.964921172446
380	567.886	825.94498851601
380	569.569	808.355517489317
380	571.252	805.428222145364
380	572.935	784.531045789074
380	574.618	751.008776688603
380	576.302	729.951780469608
380	577.986	710.362022393768
380	579.67	689.975137108954
380	581.354	657.857195149909
380	583.038	632.839935880732
380	584.723	592.846013025569
380	586.408	584.776415876786
380	588.093	583.279029730188
380	589.778	539.722906553925
380	591.464	529.339660596239
380	593.15	523.875266959258
380	594.835	496.3016198391
380	596.522	497.045486018466
380	598.208	479.367043545288
380	599.894	474.221274991396
380	601.581	466.295618140928
380	603.268	437.680825333604
380	604.955	441.953291416213
380	606.643	421.961518604485
380	608.33	412.702970351802
380	610.018	390.582929649575
380	611.705	381.162491198483
380	613.394	374.949316468506
380	615.082	372.925967149346
380	616.77	362.624389381805
380	618.459	326.973206957071
380	620.147	387.729142613836
375	211.124	0
375	212.698	0
375	214.273	0
375	215.848	0
375	217.424	0
375	219.001	0
375	220.579	0
375	222.157	0
375	223.736	0
375	225.315	0
375	226.896	0
375	228.477	0
375	230.058	0
375	231.641	0
375	233.224	0
375	234.808	0
375	236.392	0
375	237.977	0
375	239.563	0
375	241.15	0
375	242.737	0
375	244.325	0
375	245.913	0
375	247.503	0
375	249.093	0
375	250.683	0
375	252.274	0
375	253.866	0
375	255.459	0
375	257.052	0
375	258.646	0
375	260.241	0
375	261.836	0
375	263.432	0
375	265.028	0
375	266.625	0
375	268.223	0
375	269.822	0
375	271.421	0
375	273.021	0
375	274.621	0
375	276.222	0
375	277.824	0
375	279.426	0
375	281.029	0
375	282.633	0
375	284.237	0
375	285.842	0
375	287.448	0
375	289.054	0
375	290.661	0
375	292.268	0
375	293.876	0
375	295.485	0
375	297.094	0
375	298.704	0
375	300.315	0
375	301.926	0
375	303.538	0
375	305.15	0
375	306.763	0
375	308.377	0
375	309.991	0
375	311.606	0
375	313.221	0
375	314.837	0
375	316.454	0
375	318.071	0
375	319.689	0
375	321.307	0
375	322.926	0
375	324.546	0
375	326.166	0
375	327.787	0
375	329.408	0
375	331.03	0
375	332.653	0
375	334.276	0
375	335.9	0
375	337.524	0
375	339.149	0
375	340.774	0
375	342.4	0
375	344.026	0
375	345.653	0
375	347.281	0
375	348.909	0
375	350.538	0
375	352.167	0
375	353.797	0
375	355.428	0
375	357.059	0
375	358.69	0
375	360.322	0
375	361.955	0
375	363.588	0
375	365.222	0
375	366.856	0
375	368.491	0
375	370.126	0
375	371.762	0
375	373.398	0
375	375.035	0
375	376.672	0
375	378.31	0
375	379.949	0
375	381.588	0
375	383.227	0
375	384.867	0
375	386.508	251.666530918562
375	388.149	316.111747082072
375	389.79	339.732793124105
375	391.432	390.720509189557
375	393.075	439.805814331197
375	394.718	517.531156396413
375	396.361	575.824727136266
375	398.005	639.867624837795
375	399.65	728.695669744173
375	401.295	763.746693143546
375	402.941	847.466237629768
375	404.587	923.801762190596
375	406.233	999.37901749841
375	407.88	1083.24991353329
375	409.527	1130.59001967707
375	411.175	1223.09144513904
375	412.824	1315.67642708711
375	414.473	1385.66173178661
375	416.122	1486.62268788088
375	417.772	1534.63465489806
375	419.422	1626.08049963394
375	421.073	1687.15422528383
375	422.724	1771.96340068009
375	424.376	1836.07175820949
375	426.028	1884.65811872394
375	427.681	1959.54015052027
375	429.334	2037.96948174605
375	430.987	2114.47954911029
375	432.641	2191.81872852006
375	434.295	2257.14872152966
375	435.95	2326.71957843032
375	437.606	2412.43397388328
375	439.261	2485.81790310119
375	440.918	2528.93711606513
375	442.574	2571.23379494939
375	444.231	2631.17456869378
375	445.889	2657.77599177567
375	447.547	2711.366836607
375	449.205	2701.17187853533
375	450.864	2744.55718586942
375	452.523	2733.19233949908
375	454.182	2788.82920387573
375	455.842	2802.8735447112
375	457.503	2836.61474574155
375	459.164	2843.69624413453
375	460.825	2834.48061686981
375	462.487	2837.03273823441
375	464.149	2843.18193050059
375	465.811	2836.57186778423
375	467.474	2833.99850850876
375	469.137	2812.83347317041
375	470.801	2800.15506682896
375	472.465	2785.57251903533
375	474.13	2774.08442387077
375	475.794	2781.07653570642
375	477.46	2717.27308801935
375	479.125	2715.76580994822
375	480.791	2710.01268763535
375	482.458	2651.96384064026
375	484.124	2657.50906405447
375	485.792	2611.2290980108
375	487.459	2602.7752480156
375	489.127	2565.81001906397
375	490.795	2534.00002832273
375	492.464	2509.69317645617
375	494.133	2471.50246394693
375	495.802	2447.39855934379
375	497.472	2363.34281271763
375	499.142	2287.97003280821
375	500.812	2254.53445286152
375	502.483	2197.26876471987
375	504.154	2166.28259005489
375	505.825	2093.5620196577
375	507.497	2063.49207034764
375	509.169	1995.02178767832
375	510.842	1945.45434530105
375	512.514	1889.17506641031
375	514.187	1878.53262072102
375	515.861	1857.53647585626
375	517.535	1838.70582307339
375	519.209	1807.54023775965
375	520.883	1786.22910878279
375	522.558	1756.2828849502
375	524.233	1712.03144368374
375	525.908	1659.39564509082
375	527.584	1603.73835108627
375	529.26	1566.30822340553
375	530.936	1511.24023744597
375	532.613	1467.13849195159
375	534.29	1426.02890726089
375	535.967	1391.6531707274
375	537.644	1351.9129355076
375	539.322	1318.16886983085
375	541	1297.07106789429
375	542.678	1296.45487107966
375	544.357	1264.08851108284
375	546.036	1242.49181680146
375	547.715	1217.44305304087
375	549.395	1193.99914729037
375	551.074	1145.21441297639
375	552.754	1137.2763333492
375	554.435	1100.20024648767
375	556.115	1054.28152975678
375	557.796	1009.48359527932
375	559.477	973.607100247905
375	561.159	949.339643830504
375	562.84	921.888217236177
375	564.522	889.186077814805
375	566.204	871.346344096881
375	567.886	846.177549671626
375	569.569	844.266542977922
375	571.252	820.897513828297
375	572.935	796.120651086364
375	574.618	782.10864999701
375	576.302	739.05721925926
375	577.986	730.293740587747
375	579.67	705.487736060458
375	581.354	667.98796098065
375	583.038	646.362658796427
375	584.723	623.363304769811
375	586.408	596.086127528418
375	588.093	587.042906432721
375	589.778	561.668866541675
375	591.464	543.504619253688
375	593.15	529.187511032013
375	594.835	525.816163227652
375	596.522	513.140055200591
375	598.208	496.701685511026
375	599.894	479.136494636374
375	601.581	477.970603300851
375	603.268	466.841615482335
375	604.955	444.939901267679
375	606.643	445.884359267175
375	608.33	418.970752709683
375	610.018	400.763190920347
375	611.705	388.281462527153
375	613.394	379.543483647277
375	615.082	366.929519629704
375	616.77	360.472102597148
375	618.459	329.31310338655
375	620.147	393.836295577056
370	211.124	0
370	212.698	0
370	214.273	0
370	215.848	0
370	217.424	0
370	219.001	0
370	220.579	0
370	222.157	0
370	223.736	0
370	225.315	0
370	226.896	0
370	228.477	0
370	230.058	0
370	231.641	0
370	233.224	0
370	234.808	0
370	236.392	0
370	237.977	0
370	239.563	0
370	241.15	0
370	242.737	0
370	244.325	0
370	245.913	0
370	247.503	0
370	249.093	0
370	250.683	0
370	252.274	0
370	253.866	0
370	255.459	0
370	257.052	0
370	258.646	0
370	260.241	0
370	261.836	0
370	263.432	0
370	265.028	0
370	266.625	0
370	268.223	0
370	269.822	0
370	271.421	0
370	273.021	0
370	274.621	0
370	276.222	0
370	277.824	0
370	279.426	0
370	281.029	0
370	282.633	0
370	284.237	0
370	285.842	0
370	287.448	0
370	289.054	0
370	290.661	0
370	292.268	0
370	293.876	0
370	295.485	0
370	297.094	0
370	298.704	0
370	300.315	0
370	301.926	0
370	303.538	0
370	305.15	0
370	306.763	0
370	308.377	0
370	309.991	0
370	311.606	0
370	313.221	0
370	314.837	0
370	316.454	0
370	318.071	0
370	319.689	0
370	321.307	0
370	322.926	0
370	324.546	0
370	326.166	0
370	327.787	0
370	329.408	0
370	331.03	0
370	332.653	0
370	334.276	0
370	335.9	0
370	337.524	0
370	339.149	0
370	340.774	0
370	342.4	0
370	344.026	0
370	345.653	0
370	347.281	0
370	348.909	0
370	350.538	0
370	352.167	0
370	353.797	0
370	355.428	0
370	357.059	0
370	358.69	0
370	360.322	0
370	361.955	0
370	363.588	0
370	365.222	0
370	366.856	0
370	368.491	0
370	370.126	0
370	371.762	0
370	373.398	0
370	375.035	0
370	376.672	0
370	378.31	0
370	379.949	0
370	381.588	257.533619031599
370	383.227	304.995661601307
370	384.867	357.081064323211
370	386.508	404.860684719531
370	388.149	474.28479232008
370	389.79	506.741175566443
370	391.432	580.089191941968
370	393.075	629.305249051278
370	394.718	716.24884571509
370	396.361	813.041253775959
370	398.005	871.561063086963
370	399.65	952.77074739542
370	401.295	1011.74243047224
370	402.941	1102.75488041957
370	404.587	1195.87784322477
370	406.233	1265.21007759206
370	407.88	1354.93389364336
370	409.527	1422.25667618344
370	411.175	1517.39554761152
370	412.824	1591.00691920414
370	414.473	1678.64535685362
370	416.122	1774.25220404344
370	417.772	1812.16338498411
370	419.422	1917.27018433612
370	421.073	1981.88997167405
370	422.724	2047.40816296357
370	424.376	2152.10079998598
370	426.028	2202.01448275596
370	427.681	2282.51511429216
370	429.334	2340.80959761743
370	430.987	2445.51377578353
370	432.641	2510.98524791017
370	434.295	2576.66332112897
370	435.95	2647.96838095448
370	437.606	2717.39476426665
370	439.261	2754.40757707227
370	440.918	2829.79355236097
370	442.574	2846.20622292733
370	444.231	2916.36839093206
370	445.889	2919.64092309928
370	447.547	2959.12568700388
370	449.205	2965.68008234299
370	450.864	2979.25776638386
370	452.523	3003.0584779172
370	454.182	3039.68549937633
370	455.842	3041.47324485279
370	457.503	3037.24136871944
370	459.164	3062.30291310267
370	460.825	3041.80856068836
370	462.487	3031.9148506374
370	464.149	3036.93852163792
370	465.811	3029.18433228766
370	467.474	3003.64183519127
370	469.137	2991.24036341829
370	470.801	2972.85964555166
370	472.465	2952.38737214056
370	474.13	2919.66575913211
370	475.794	2915.83899401991
370	477.46	2877.76496313798
370	479.125	2867.63035621902
370	480.791	2807.90005434138
370	482.458	2788.91193673904
370	484.124	2779.9210872546
370	485.792	2758.94721053331
370	487.459	2710.24339133085
370	489.127	2665.42680333535
370	490.795	2656.29085871723
370	492.464	2631.49761112067
370	494.133	2574.25639508887
370	495.802	2544.07197339504
370	497.472	2444.16770317145
370	499.142	2382.17906771704
370	500.812	2312.00176035122
370	502.483	2261.43180138419
370	504.154	2235.93143651569
370	505.825	2176.36208532036
370	507.497	2115.52570561115
370	509.169	2045.69085054408
370	510.842	2028.79228484417
370	512.514	1968.56540367541
370	514.187	1935.86628996203
370	515.861	1906.72318204558
370	517.535	1884.15189723519
370	519.209	1858.79654893893
370	520.883	1830.02483601298
370	522.558	1777.77989073423
370	524.233	1754.1900439086
370	525.908	1696.57125241092
370	527.584	1655.75422154736
370	529.26	1586.49574040032
370	530.936	1542.43014392514
370	532.613	1513.10257806336
370	534.29	1449.29160552957
370	535.967	1415.06797276428
370	537.644	1375.37271684701
370	539.322	1372.21006417382
370	541	1326.96796804514
370	542.678	1316.51720799871
370	544.357	1290.01278518008
370	546.036	1263.6935942529
370	547.715	1248.39030643005
370	549.395	1206.69847642246
370	551.074	1170.88734070311
370	552.754	1145.81734865382
370	554.435	1107.33211630333
370	556.115	1057.62134774198
370	557.796	1033.17566174335
370	559.477	999.336387773713
370	561.159	967.995255299145
370	562.84	936.189424634928
370	564.522	925.836514984843
370	566.204	887.984328147409
370	567.886	869.83452280668
370	569.569	841.88820760164
370	571.252	840.37252850086
370	572.935	814.40142430462
370	574.618	780.820081801944
370	576.302	769.296856441163
370	577.986	758.506247697617
370	579.67	719.401290317246
370	581.354	685.341887502017
370	583.038	652.26624375566
370	584.723	635.384102500595
370	586.408	616.094475654835
370	588.093	603.391817460251
370	589.778	573.681726971198
370	591.464	558.927772496378
370	593.15	554.645834161264
370	594.835	520.69864554605
370	596.522	514.204199953176
370	598.208	504.580863542718
370	599.894	492.598690503285
370	601.581	491.480137483993
370	603.268	462.412500001322
370	604.955	466.087860317572
370	606.643	446.709725555053
370	608.33	432.381670645972
370	610.018	406.182281612588
370	611.705	399.137668683251
370	613.394	396.267491420541
370	615.082	378.366011414066
370	616.77	363.621701471264
370	618.459	338.417993309907
370	620.147	418.018797352387
365	211.124	0
365	212.698	0
365	214.273	0
365	215.848	0
365	217.424	0
365	219.001	0
365	220.579	0
365	222.157	0
365	223.736	0
365	225.315	0
365	226.896	0
365	228.477	0
365	230.058	0
365	231.641	0
365	233.224	0
365	234.808	0
365	236.392	0
365	237.977	0
365	239.563	0
365	241.15	0
365	242.737	0
365	244.325	0
365	245.913	0
365	247.503	0
365	249.093	0
365	250.683	0
365	252.274	0
365	253.866	0
365	255.459	0
365	257.052	0
365	258.646	0
365	260.241	0
365	261.836	0
365	263.432	0
365	265.028	0
365	266.625	0
365	268.223	0
365	269.822	0
365	271.421	0
365	273.021	0
365	274.621	0
365	276.222	0
365	277.824	0
365	279.426	0
365	281.029	0
365	282.633	0
365	284.237	0
365	285.842	0
365	287.448	0
365	289.054	0
365	290.661	0
365	292.268	0
365	293.876	0
365	295.485	0
365	297.094	0
365	298.704	0
365	300.315	0
365	301.926	0
365	303.538	0
365	305.15	0
365	306.763	0
365	308.377	0
365	309.991	0
365	311.606	0
365	313.221	0
365	314.837	0
365	316.454	0
365	318.071	0
365	319.689	0
365	321.307	0
365	322.926	0
365	324.546	0
365	326.166	0
365	327.787	0
365	329.408	0
365	331.03	0
365	332.653	0
365	334.276	0
365	335.9	0
365	337.524	0
365	339.149	0
365	340.774	0
365	342.4	0
365	344.026	0
365	345.653	0
365	347.281	0
365	348.909	0
365	350.538	0
365	352.167	0
365	353.797	0
365	355.428	0
365	357.059	0
365	358.69	0
365	360.322	0
365	361.955	0
365	363.588	0
365	365.222	0
365	366.856	0
365	368.491	0
365	370.126	0
365	371.762	0
365	373.398	0
365	375.035	176.522455963514
365	376.672	251.74603923733
365	378.31	285.315159913316
365	379.949	353.466664361177
365	381.588	417.153128707385
365	383.227	473.636477883372
365	384.867	524.423013521886
365	386.508	572.0652185248
365	388.149	656.176862796001
365	389.79	705.025706242548
365	391.432	791.738279338224
365	393.075	877.230065763498
365	394.718	970.090484759425
365	396.361	1033.84148843013
365	398.005	1112.27450742124
365	399.65	1209.78004657534
365	401.295	1276.21437831288
365	402.941	1393.58231637996
365	404.587	1486.79280043373
365	406.233	1573.53491393059
365	407.88	1647.81747969663
365	409.527	1742.89449499649
365	411.175	1804.24458169663
365	412.824	1899.22560011087
365	414.473	2001.07404916443
365	416.122	2068.52429145067
365	417.772	2136.69284159675
365	419.422	2230.9132213155
365	421.073	2302.76572610652
365	422.724	2397.76740158142
365	424.376	2481.51054144155
365	426.028	2545.91277812659
365	427.681	2602.13820776084
365	429.334	2653.59959393539
365	430.987	2741.61527566633
365	432.641	2812.08075420102
365	434.295	2848.05077541776
365	435.95	2920.30063538344
365	437.606	2997.05489159941
365	439.261	3039.40284346748
365	440.918	3070.59596237258
365	442.574	3114.46160154244
365	444.231	3141.43451349806
365	445.889	3178.61421360383
365	447.547	3191.91693976773
365	449.205	3190.08311889455
365	450.864	3204.67282853254
365	452.523	3220.89031714297
365	454.182	3246.34199034828
365	455.842	3256.07761154772
365	457.503	3273.43242469019
365	459.164	3269.88198232892
365	460.825	3222.46580498686
365	462.487	3216.19227888737
365	464.149	3197.79292430514
365	465.811	3180.57237469903
365	467.474	3166.71453866596
365	469.137	3165.3025436095
365	470.801	3114.59782922278
365	472.465	3077.07488418507
365	474.13	3032.1153092292
365	475.794	3029.15340111384
365	477.46	2973.21249635424
365	479.125	2963.44641077726
365	480.791	2930.59327588465
365	482.458	2885.94897609234
365	484.124	2886.59331210078
365	485.792	2822.02350732161
365	487.459	2801.29625357257
365	489.127	2783.63099273312
365	490.795	2724.42445405599
365	492.464	2699.74073852692
365	494.133	2634.00814941169
365	495.802	2613.97226781342
365	497.472	2497.23205145914
365	499.142	2433.719265759
365	500.812	2385.82731701667
365	502.483	2331.00134550655
365	504.154	2260.89774489423
365	505.825	2210.16146907393
365	507.497	2160.39515913385
365	509.169	2110.4702214092
365	510.842	2048.13080859291
365	512.514	2014.21208475628
365	514.187	1957.80813975375
365	515.861	1937.27593160505
365	517.535	1928.70007884164
365	519.209	1884.35987809817
365	520.883	1865.16651121212
365	522.558	1829.35259651156
365	524.233	1780.40800006546
365	525.908	1740.24531049521
365	527.584	1675.46824528314
365	529.26	1622.02149834918
365	530.936	1586.67609062283
365	532.613	1503.44674124205
365	534.29	1476.64571967622
365	535.967	1434.8633511749
365	537.644	1395.22968613444
365	539.322	1386.21404428253
365	541	1348.22359698686
365	542.678	1352.00536470264
365	544.357	1306.23705317573
365	546.036	1282.30422385752
365	547.715	1273.11596785768
365	549.395	1238.82160772046
365	551.074	1186.3776006826
365	552.754	1160.20575792918
365	554.435	1127.54706081861
365	556.115	1083.05917735591
365	557.796	1051.88470552627
365	559.477	1018.62697523305
365	561.159	972.669775837605
365	562.84	959.152952583482
365	564.522	917.94865400996
365	566.204	899.995933077794
365	567.886	880.276657573771
365	569.569	855.085169386927
365	571.252	849.259302319543
365	572.935	826.419294291512
365	574.618	790.13951767229
365	576.302	776.500626661431
365	577.986	744.959360996321
365	579.67	728.028272682837
365	581.354	699.655658517704
365	583.038	681.398800432488
365	584.723	643.106797793706
365	586.408	618.335852190002
365	588.093	598.894534186274
365	589.778	573.465546229285
365	591.464	562.017160100704
365	593.15	556.000368812193
365	594.835	537.587126367356
365	596.522	518.020607621716
365	598.208	513.587037735786
365	599.894	502.449237267938
365	601.581	492.909406796637
365	603.268	486.425510606252
365	604.955	471.860528924147
365	606.643	456.547617240625
365	608.33	433.490976454718
365	610.018	410.786545363563
365	611.705	402.98638848582
365	613.394	401.787590232558
365	615.082	380.215726557913
365	616.77	366.38249041269
365	618.459	344.039500105911
365	620.147	428.072360286906
360	211.124	0
360	212.698	0
360	214.273	0
360	215.848	0
360	217.424	0
360	219.001	0
360	220.579	0
360	222.157	0
360	223.736	0
360	225.315	0
360	226.896	0
360	228.477	0
360	230.058	0
360	231.641	0
360	233.224	0
360	234.808	0
360	236.392	0
360	237.977	0
360	239.563	0
360	241.15	0
360	242.737	0
360	244.325	0
360	245.913	0
360	247.503	0
360	249.093	0
360	250.683	0
360	252.274	0
360	253.866	0
360	255.459	0
360	257.052	0
360	258.646	0
360	260.241	0
360	261.836	0
360	263.432	0
360	265.028	0
360	266.625	0
360	268.223	0
360	269.822	0
360	271.421	0
360	273.021	0
360	274.621	0
360	276.222	0
360	277.824	0
360	279.426	0
360	281.029	0
360	282.633	0
360	284.237	0
360	285.842	0
360	287.448	0
360	289.054	0
360	290.661	0
360	292.268	0
360	293.876	0
360	295.485	0
360	297.094	0
360	298.704	0
360	300.315	0
360	301.926	0
360	303.538	0
360	305.15	0
360	306.763	0
360	308.377	0
360	309.991	0
360	311.606	0
360	313.221	0
360	314.837	0
360	316.454	0
360	318.071	0
360	319.689	0
360	321.307	0
360	322.926	0
360	324.546	0
360	326.166	0
360	327.787	0
360	329.408	0
360	331.03	0
360	332.653	0
360	334.276	0
360	335.9	0
360	337.524	0
360	339.149	0
360	340.774	0
360	342.4	0
360	344.026	0
360	345.653	0
360	347.281	0
360	348.909	0
360	350.538	0
360	352.167	0
360	353.797	0
360	355.428	0
360	357.059	0
360	358.69	0
360	360.322	0
360	361.955	0
360	363.588	0
360	365.222	0
360	366.856	0
360	368.491	0
360	370.126	179.542039036774
360	371.762	248.277816147368
360	373.398	302.874482051367
360	375.035	336.441825827809
360	376.672	403.600827756627
360	378.31	451.923649885573
360	379.949	525.405293593812
360	381.588	586.401042258056
360	383.227	653.126093218481
360	384.867	726.843093536534
360	386.508	808.888982388102
360	388.149	893.037808866049
360	389.79	968.555397457917
360	391.432	1056.86582490799
