#	
# Fluorescence Model	
#	
name	samples
creator	aqua-cb-urbw23
email	
doi	
reference	
unit	applied by toolbox (RU)
toolbox	2.0.0
date	29-Jul-2025
fluorometer	
nSample	89
constraints	nonnegativity
validation	validated
methods	
preprocess	
sources	
ecozones	
description	
#	
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)	
#	
Em	562	0.00042668	0.00135642	0.04734787	0.00019201	0.00188295	
Em	565	0.00066175	0.00179964	0.04933183	0.00044202	0.00145967	
Em	568	0.00012304	0.00257462	0.04469234	0.00029159	0.00136701	
Em	571	-0.00017496	0.00286078	0.04249861	0.00031167	0.00147562	
Em	574	0.00087541	0.00279694	0.03754864	0.00030364	0.00124242	
Em	577	0.00146888	0.00304067	0.03434162	0.00016720	0.00099440	
Em	580	0.00147959	0.00390608	0.03628931	0.00036527	0.00080052	
Em	583	0.00122847	0.00666218	0.03543225	0.00041420	0.00068031	
Em	586	0.00127680	0.00842055	0.03385533	0.00018241	0.00064233	
Em	589	0.00194918	0.00594437	0.03350547	0.00039415	0.00045579	
Em	592	-0.00000943	0.00610262	0.02523079	0.00016618	0.00069844	
Em	595	0.00100028	0.00605045	0.03011975	0.00033139	0.00066621	
Em	598	0.00196809	0.00652844	0.02918105	0.00034387	0.00037007	
Em	601	0.00151087	0.00612740	0.02339101	0.00027051	0.00047795	
Em	604	0.00064335	0.00510163	0.02322643	0.00026501	0.00045183	
Em	607	0.00009740	0.00590560	0.02546462	0.00032740	0.00036992	
Em	610	0.00003180	0.00643563	0.02343708	0.00032291	0.00038940	
Em	613	0.00021081	0.00615320	0.02003122	0.00028212	0.00034400	
Em	616	0.00032415	0.00661641	0.01979663	0.00035950	0.00032740	
Em	619	0.00052442	0.00140206	0.02025014	0.00038870	0.00020003	
