index,AnalDate,Cruise,Site,Rep,SampID,EEM file,ABS file,Blank File,Raman File,Emcorr File,Excorr File,QS_Slope,Qw,dilutionfactor,comments
146,22-Nov-06,SF-p-sum,3C,1,1224,1224SF.csv,1224SF.csv,mq15no06.csv,UV22NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
147,16-Nov-06,SF-p-sum,3C,3,1226,1226SF.csv,1226SF.csv,mq15no06.csv,UV16NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
148,17-Nov-06,SF-p-sum,4A,1,1227,1227SF.csv,1227SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
149,16-Nov-06,SF-p-sum,4A,2,1228,1228SF.csv,1228SF.csv,mq15no06.csv,UV16NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
150,14-Mar-07,SF-p-sum,4A,3,1229,1229SFK.csv,1229SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
151,17-Nov-06,SF-p-sum,4B,1,1230,1230SF.csv,1230SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
152,15-Nov-06,SF-p-sum,4B,2,1231,1231SF.csv,1231SF.csv,mq15no06.csv,UV15NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
153,14-Mar-07,SF-p-sum,4B,3,1232,1232SFK.csv,1232SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
154,15-Nov-06,SF-p-sum,4C,1,1233,1233SF.csv,1233SF.csv,mq15no06.csv,UV15NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
155,16-Nov-06,SF-p-sum,4C,2,1234,1234SF.csv,1234SF.csv,mq15no06.csv,UV16NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
156,14-Mar-07,SF-p-sum,4C,3,1235,1235SFK.csv,1235SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
157,15-Nov-06,SF-p-sum,5A,1,1236,1236SF.csv,1236SF.csv,mq15no06.csv,UV15NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
158,15-Nov-06,SF-p-sum,5A,2,1237,1237SF.csv,1237SF.csv,mq15no06.csv,UV15NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
159,14-Mar-07,SF-p-sum,5A,3,1238,1238SFK.csv,1238SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
160,16-Nov-06,SF-p-sum,5B,1,1239,1239SF.csv,1239SF.csv,mq15no06.csv,UV16NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
161,16-Nov-06,SF-p-sum,5B,2,1240,1240SF.csv,1240SF.csv,mq15no06.csv,UV16NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
162,15-Mar-07,SF-p-sum,5B,3,1241,1241SFK.csv,1241SF.csv,mq08ma07K.csv,UV15MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
163,17-Nov-06,SF-p-sum,5C,1,1242,1242SF.csv,1242SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
164,20-Nov-06,SF-p-sum,5C,2,1243,1243SF.csv,1243SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
165,14-Mar-07,SF-p-sum,5C,3,1244,1244SFK.csv,1244SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
166,21-Nov-06,SF-p-sum,6A,1,1245,1245SF.csv,1245SF.csv,mq15no06.csv,UV21NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
167,17-Nov-06,SF-p-sum,6A,2,1246,1246SF.csv,1246SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
168,14-Mar-07,SF-p-sum,6A,3,1247,1247SFK.csv,1247SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
169,20-Nov-06,SF-p-sum,6B,1,1248,1248SF.csv,1248SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
170,15-Nov-06,SF-p-sum,6B,2,1249,1249SF.csv,1249SF.csv,mq15no06.csv,UV15NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
171,14-Mar-07,SF-p-sum,6B,3,1250,1250SFK.csv,1250SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
172,15-Nov-06,SF-p-sum,6C,2,1252,1252SF.csv,1252SF.csv,mq15no06.csv,UV15NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
173,20-Nov-06,SF-p-sum,6C,3,1253,1253SF.csv,1253SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
174,21-Nov-06,SF-p-sum,7A,1,1254,1254SF.csv,1254SF.csv,mq15no06.csv,UV21NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
175,17-Nov-06,SF-p-sum,7A,2,1255,1255SF.csv,1255SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
176,15-Mar-07,SF-p-sum,7A,3,1256,1256SFK.csv,1256SF.csv,mq08ma07K.csv,UV15MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
177,16-Nov-06,SF-p-sum,7B,1,1257,1257SF.csv,1257SF.csv,mq15no06.csv,UV16NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
178,22-Nov-06,SF-p-sum,7B,2,1258,1258SF.csv,1258SF.csv,mq15no06.csv,UV22NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
179,17-Nov-06,SF-p-sum,7C,1,1260,1260SF.csv,1260SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
180,17-Nov-06,SF-p-sum,7C,2,1261,1261SF.csv,1261SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
181,14-Mar-07,SF-p-sum,7C,3,1262,1262SFK.csv,1262SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
182,21-Nov-06,SF-p-sum,8A,1,1263,1263SF.csv,1263SF.csv,mq15no06.csv,UV21NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
183,20-Nov-06,SF-p-sum,8A,2,1264,1264SF.csv,1264SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
184,14-Mar-07,SF-p-sum,8A,3,1265,1265SFK.csv,1265SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
185,21-Nov-06,SF-p-sum,8B,1,1266,1266SF.csv,1266SF.csv,mq15no06.csv,UV21NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
186,21-Nov-06,SF-p-sum,8B,2,1267,1267SF.csv,1267SF.csv,mq15no06.csv,UV21NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
187,14-Mar-07,SF-p-sum,8B,3,1268,1268SFK.csv,1268SF.csv,mq08ma07K.csv,UV14MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
188,20-Nov-06,SF-p-sum,8C,1,1269,1269SF.csv,1269SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
189,20-Nov-06,SF-p-sum,8C,2,1270,1270SF.csv,1270SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
190,13-Mar-07,SF-p-sum,8C,3,1271,1271SFK.csv,1271SF.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
191,17-Nov-06,SF-p-sum,bl,1,1344,1344SF.csv,1344SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
192,17-Nov-06,SF-p-sum,bl,2,1345,1345SF.csv,1345SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
193,22-Nov-06,SF-p-sum,bl,3,1346,1346SF.csv,1345SF.csv,mq15no06.csv,UV22NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
194,21-Nov-06,SF-p-sum,bl,4,1348,1348SF.csv,1348SF.csv,mq15no06.csv,UV21NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
195,20-Nov-06,SF-p-sum,0A,1,1431,1431SF.csv,1431SF.csv,mq15no06.csv,UV20NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
196,17-Nov-06,SF-p-sum,0A,3,1433,1433SF.csv,1433SF.csv,mq15no06.csv,UV17NO06.csv,mcorrs_4nm.csv,xc15no06n.csv,52405,qs06se.csv,1,
197,1-Feb-07,SF-p-fall,3A,1,1533,1533SFK.csv,1230-2sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
198,1-Feb-07,SF-p-fall,3A,2,1534,1534SFK.csv,1230-2sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
199,15-Mar-07,SF-p-fall,3A,3,1535,1535SK.csv,1230-2sf.csv,mq08ma07K.csv,UV15MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
200,1-Feb-07,SF-p-fall,3B,1,1536,1536SFK.csv,1230-2sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
201,1-Feb-07,SF-p-fall,3B,2,1537,1537SFK.csv,1230-2sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
202,2-Feb-07,SF-p-fall,3C,1,1539,1539SFK.csv,1230-2sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
203,2-Feb-07,SF-p-fall,3C,2,1540,1540SFK.csv,1230-2sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
204,13-Mar-07,SF-p-fall,3C,3,1541,1541SFK.csv,1230-2sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
205,1-Feb-07,SF-p-fall,4A,1,1542,1542SFK.csv,1236-8sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
206,1-Feb-07,SF-p-fall,4A,2,1543,1543SFK.csv,1236-8sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
207,13-Mar-07,SF-p-fall,4A,3,1544,1544SFK.csv,1236-8sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
208,2-Feb-07,SF-p-fall,4B,1,1545,1545SFK.csv,1236-8sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
209,23-Feb-07,SF-p-fall,4B,3,1547,1547SFK.csv,1236-8sf.csv,mq21fe07K.csv,UV23FE07_00.csv,mcorrs_4nm_b.csv,xc21fe07n.csv,56937,qs07fe.csv,1,
210,1-Feb-07,SF-p-fall,4C,1,1548,1548SFK.csv,1236-8sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
211,1-Feb-07,SF-p-fall,4C,2,1549,1549SFK.csv,1236-8sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
212,13-Mar-07,SF-p-fall,4C,3,1550,1550SFK.csv,1236-8sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
213,1-Feb-07,SF-p-fall,5A,1,1551,1551SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
214,1-Feb-07,SF-p-fall,5A,2,1552,1552SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
215,13-Mar-07,SF-p-fall,5A,3,1553,1553SFK.csv,1242-4sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
216,1-Feb-07,SF-p-fall,5B,1,1554,1554SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
217,2-Feb-07,SF-p-fall,5B,2,1555,1555SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
218,13-Mar-07,SF-p-fall,5B,3,1556,1556SFK.csv,1242-4sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
219,2-Feb-07,SF-p-fall,5C,1,1557,1557SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
220,22-Feb-07,SF-p-fall,5C,3,1559,1559SFK.csv,1242-4sf.csv,mq21fe07K.csv,UV22FE07_00.csv,mcorrs_4nm_b.csv,xc21fe07n.csv,56937,qs07fe.csv,1,
221,2-Feb-07,SF-p-fall,6A,1,1560,1560SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
222,2-Feb-07,SF-p-fall,6A,2,1561,1561SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
223,13-Mar-07,SF-p-fall,6A,3,1562,1562SFK.csv,1242-4sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
224,1-Feb-07,SF-p-fall,6B,1,1563,1563SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
225,2-Feb-07,SF-p-fall,6B,2,1564,1564SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
226,13-Mar-07,SF-p-fall,6B,3,1565,1565SFK.csv,1242-4sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
227,2-Feb-07,SF-p-fall,6C,1,1566,1566SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV02FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
228,1-Feb-07,SF-p-fall,6C,2,1567,1567SFK.csv,1242-4sf.csv,mq24ja07K.csv,UV01FE07_00.csv,mcorrs_4nm_b.csv,xc24ja07n.csv,56937,qs07fe.csv,1,
229,13-Mar-07,SF-p-fall,6C,3,1568,1568SFK.csv,1242-4sf.csv,mq08ma07K.csv,UV13MA07_00.csv,mcorrs_4nm_b.csv,xc08ma07n.csv,56937,qs07fe.csv,1,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
