,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550
375,45.53,68.14,67.31,59.26,51.31,56.64,57.13,60.16,71.15,75.74,96.47,105.7,110.5,94.61,83.06,76.74,70.03,67.19,65.69,61.24,57.49,49.41,42.58,42.04,28.4,24.67,20.81,35.23,139,473.3,1005,3376,1154,3.317,1.697,0.991,0.917,0.738,0.755,0.624,0.526,0.457,0.414,0.519,0.501,0.395,0.348,0.432,0.516,0.325,0.276,0.258,0.345,0.365,0.352,0.232,0.435,0.43,0.47,0.535,0.49,0.553,0.598,0.547,0.706,0.579,0.753
380,63.32,68.22,74.35,65.36,57.12,60.41,56.64,62.74,67.25,73.07,88.37,101.4,101.6,91.23,83.37,75.36,72.89,71.23,68.36,66.51,61.16,56.01,50.26,41.48,24.28,28.99,22.72,21.6,41.14,113.3,239.1,1754,3492,29.31,4.338,1.631,0.745,0.677,0.634,0.767,0.405,0.451,0.353,0.377,0.524,0.435,0.408,0.349,0.379,0.27,0.264,0.35,0.389,0.319,0.361,0.417,0.441,0.374,0.398,0.527,0.588,0.424,0.653,0.833,0.626,0.601,0.693
385,59.57,66.41,63.27,64.78,59.38,54.88,56.43,60.46,65.54,75.63,83.9,94.86,96.72,90.15,81.21,75.32,72.38,73.35,72.41,69.48,64.62,60.77,55.65,46.37,32.3,32.69,26.04,21.18,21.68,34.33,60.53,431.1,2263,2864,49.7,2.716,1.356,1.143,0.695,0.615,0.479,0.631,0.419,0.461,0.361,0.4,0.505,0.423,0.443,0.295,0.398,0.434,0.404,0.357,0.472,0.489,0.406,0.433,0.4,0.461,0.561,0.439,0.536,0.616,0.514,0.575,0.585
390,54.45,60.22,62.08,65.31,59.12,60,60.73,59.46,65.44,71.36,80.64,87.14,88.59,85.79,79.11,75.84,75.83,75.96,73.92,72.62,67.1,63.19,59.14,50.82,41.79,34.1,29.45,25.57,21.11,20.14,22.91,102.7,561.7,1805,1792,562.4,3.269,1.296,0.839,0.773,0.614,0.558,0.496,0.344,0.442,0.497,0.522,0.321,0.389,0.296,0.491,0.43,0.303,0.412,0.383,0.509,0.381,0.457,0.421,0.49,0.55,0.504,0.508,0.563,0.518,0.667,0.614
395,45.41,63.23,62.56,58.43,59.53,66.2,59.79,60.61,64.61,71.91,76.99,83.99,85.97,81.69,78.89,76.11,77.31,77.99,75.87,75.26,70.3,65.8,61.36,57.19,48.2,41.51,32.86,29.92,25.52,20.77,17.15,31.57,131.1,408,929.2,2824,1808,3.411,1.417,0.985,0.727,0.588,0.526,0.522,0.65,0.575,0.518,0.403,0.484,0.365,0.389,0.501,0.33,0.449,0.407,0.469,0.454,0.488,0.457,0.528,0.491,0.556,0.481,0.675,0.536,0.509,0.433
400,50.57,64.32,66.97,58.94,61.53,70.44,59.9,65.07,65.95,72.25,72.72,80.82,81.24,77.9,76.93,77.3,77.36,77.88,75.41,75.72,71.24,68.32,65.73,59.77,53.17,45.07,34.79,27.26,27.86,23.31,18.36,17.54,37.6,95.98,222.3,1541,2925,44.65,5.572,1.227,0.711,0.569,0.514,0.61,0.577,0.539,0.529,0.443,0.411,0.464,0.528,0.433,0.348,0.504,0.411,0.416,0.523,0.632,0.547,0.52,0.437,0.598,0.526,0.679,0.628,0.479,0.393
405,49.08,59.3,65.63,67.35,61.24,61.49,61.44,64.58,64.81,67.61,73.25,74.28,79.95,76.3,74.77,75,78.7,77.21,77.27,76.22,72,68.58,66.27,61.46,55.7,48.92,42.03,32,29.28,25.94,20.67,15.72,17.43,27.65,54.39,385.7,1939,1045,63.24,2.239,1.062,0.872,0.602,0.573,0.427,0.379,0.457,0.448,0.38,0.347,0.427,0.408,0.396,0.549,0.351,0.413,0.402,0.532,0.497,0.437,0.432,0.5,0.545,0.645,0.598,0.521,0.603
410,46.04,64.98,65.94,64.92,63.15,64.14,62.34,64.78,65.93,67.3,74.75,73.27,74.86,76.03,72.93,73.56,74.79,75.69,75.34,75.19,71.77,67.79,64.56,60.89,55.63,50.35,46.67,37.48,32.06,29.02,24.13,18.25,14.84,14.21,18.01,90.3,486.2,1220,1648,574.9,2.771,1.258,0.948,0.752,0.53,0.463,0.512,0.492,0.431,0.397,0.377,0.385,0.377,0.426,0.47,0.454,0.517,0.427,0.497,0.366,0.444,0.552,0.552,0.644,0.551,0.461,0.548
415,55.09,56.59,57.3,56.99,64.23,66.69,68.59,63.85,61.93,68.71,71.94,72.64,75.13,71.74,69.69,71.77,73.49,73.31,73.99,72.52,68.93,66.83,64.76,60.73,57.06,51.86,48.34,43.26,36.15,29.25,26.74,21.69,17.22,13.18,10.66,25.4,112.2,277.5,840.7,2271,1287,5.293,0.956,0.941,0.547,0.598,0.453,0.607,0.271,0.38,0.352,0.363,0.386,0.5,0.465,0.447,0.514,0.453,0.572,0.491,0.44,0.472,0.564,0.536,0.466,0.417,0.536
420,61.9,50.17,63.99,63.23,64.01,63.4,62.75,64.13,64.26,64.98,73.1,70.44,69.58,68.92,65.94,67.61,69.89,69.62,70.27,69.98,67.71,66.14,62.46,58.91,55.2,52.8,48.69,42.92,39.8,31.67,27.65,23.48,18.46,13.69,10.26,11.94,29.66,65.38,203.7,1275,2344,55.52,4.496,1.347,0.854,0.695,0.541,0.713,0.372,0.453,0.357,0.405,0.392,0.5,0.399,0.524,0.505,0.525,0.658,0.555,0.442,0.507,0.598,0.441,0.539,0.36,0.526
